userName,score,content
A Google user,5,Thank You for this app!
A Google user,5,it's really fun learning through this app
A Google user,5,I am literally learning at a comfortable pace. This is something I am willing to share with everyone. It's definitely a platform that I would recommend anyone willing to self learn coding to put into consideration.
A Google user,3,nice
A Google user,5,"I love this app, It teaches me to learn coding and proggraming faster! I I'm literally flexing my coding in my school. Maybe it would more better if there is a comment section on playgrounds, but it's still a great app."
A Google user,5,it's super great
A Google user,5,good
A Google user,5,This will help to create a game
A Google user,5,I think this app was too amazing bcz of that I learned coding well and it's free of cost so I recommended to use this app geart work developers
A Google user,4,"Courses are fast paced, simple and very clarifying. The UI could be more minimalistic with easier navigation. The dark mode scheme could be more eye-pleasing but the quality of this app is over the charts. Loved using this app to learn code and still do. Thanks"
A Google user,2,This is very good app to learn coding
A Google user,5,Great app
A Google user,5,"print ""Hallo world""...the application is very user friendly,easy to learn and overall just exectutable"
A Google user,5,Very good app!
A Google user,5,"Best app for learning programming if your serious about it and it's cheaper than all the other apps out there, I would definitely recommend"
A Google user,5,good
A Google user,5,wow this app is amzing
A Google user,5,good
A Google user,3,Seriously bugged. It keeps letting me do the te same level again and again.
A Google user,5,this is nice but this is not free
A Google user,1,je n'arrive pas à changer de langue
A Google user,4,best
A Google user,5,Is it free?
A Google user,5,very enjoyable
A Google user,5,THIS IS TOO GOOD
A Google user,5,Interesting
A Google user,5,best code learning app
A Google user,5,"Love this! Simple, cool!"
A Google user,5,very educative app for anyone who wants to learn coding or web development.
A Google user,3,"The app is too buggy autocorrect doesn't work for some reason, and just today it logged me out of my account making me lose my almost 100 day streak"
A Google user,4,fun and easy to use.
A Google user,4,"Very useful to brush up your knowledge about web coding, easy to understand and helpful if stuck. Great tool. love it."
A Google user,5,good
A Google user,5,easy to learn coding if u spend a little time in mimo
A Google user,5,good
A Google user,1,good
A Google user,3,It is useful
A Google user,5,Excellent app highly recomendable
A Google user,5,this app is best for learn coading
A Google user,5,great 👍
A Google user,4,cool
A Google user,5,when you have Java learning? I like this app but not have course about Java language.
A Google user,4,Not telling the incorrect answer
A Google user,5,useful app
A Google user,5,Perfect app for learning from scratch
A Google user,5,very good app for coding so much recomended
A Google user,5,I can learn code for this app
A Google user,5,best app ever and I love the streaks option it keeps me committed otherwise I would've forgotten that I've downloaded this app. haha. love it. I just wish they had a widget like the bird of Duolingo that sits on my phone screen to keep me more committed. and the notification option should also be more friendlier like Duolingo. thanks.
A Google user,4,learn in step while becoming a good problem solver but some path seems to get you wrong even when your right all is better with this app to become a programmer as well as a coder in python.
A Google user,5,This app is just MAGNIFICENT!
A Google user,5,"yes,it's good for learning data and basic to higher level programming to learn.a beginner to advanced level of the app,it's benefits for all people..."
A Google user,5,it's way cooler than I expected. see for yourself
A Google user,2,"I love the way Mimo presents information in bite-sized pieces! Unfortunately, Mimo has a heart system in place. Users learn through failure and punishing failure like that is counterproductive. Instead of focusing on learning, users have to focus on not making a mistake - learning nothing in the process. It makes learning a chore and unfun. Online, Youtube, and your local public library are better options if you legitimately want to learn coding / programming without limits."
A Google user,5,Very easy to learn step by step and it is super fun aswell!
A Google user,5,So good
A Google user,5,It's easy to use and fun. I recommend it
A Google user,5,"Power of knowledge, in the palm of my hand..."
A Google user,5,Wonderful app
A Google user,5,i learn the intro of python very easily
A Google user,5,i think its the best app for learning coding
A Google user,3,good application
A Google user,5,i like this friend very much 😍
A Google user,3,"I don't get, the app is nice and all but it's not loading on the web with PC despite my stable network. I have a project on python that requires I take it on PC buh for days the site refuse to load on the web. Fix this please!!!!"
A Google user,4,I dont know why but is say that i am ofline even know i am fully on line and i also have to restart the leson again
A Google user,5,"so far so good, really amazing"
A Google user,5,This app should be recommended to all university student studying IT
A Google user,5,"i think this app is awesome and fun.It is also the beat way to learn html as a beginner,Just wish it was an offline app"
A Google user,5,"It's pretty solid. Makes you think about what you're coding and how the code works. gives you knowledge, hands on practice, and a nice output that shows you what you coded. Also it reinforces the knowledge and skills you've gained. I haven't hit the paywall yet. Hopefully I can complete the topics with advertising."
A Google user,5,"Great app, esp for the total beginners."
A Google user,5,good app till now
A Google user,5,cornputer
A Google user,5,Bruh wonderful app
A Google user,5,It has been a good experience.
A Google user,5,just beginning the self learning app and it seems to be pretty darn good 👍
A Google user,5,Good application for learning; because it is easy
A Google user,5,very good for practicing for beginners
A Google user,4,Very amazing program so far. However I believe you should just take away the Mimo Pro and stick with the Mimo Max. Mimo Max is obviously the only way to get the most and all features and it makes Mimo Pro look useless and pointless in my observation. 👍 Overall great and will do an update in future.
A Google user,4,great learning platform! 😃 👍 🤖 mimo!!
A Google user,5,one of best app for learning coding basics !! :)
A Google user,5,Good for beginners especially when it comes to python learning!
A Google user,4,good app
A Google user,5,It's great for a complete novice.
A Google user,5,Very useful to learn coding and other programming language I would highly recommend it for anyone who is willing to learn coding. Simply the Best
A Google user,5,not bad
A Google user,5,Noice
A Google user,4,"Very use friendly and easy courses, just not very huge variety of language's I'm specifically looking for learning php"
A Google user,5,nice for learne coding
A Google user,5,"It is very easy, and a good application to learn basics about coding"
A Google user,2,Hate not being able to purchase. Seems ok.
A Google user,5,very educational And it also helps now I have made a game
A Google user,3,Mimo is the best app to guide anyone to begin his/her tech (coding) journey.
A Google user,5,This app is absolutely the best ilike the way it work but please please please English is not my first language and not my second language so please if you can make it in Arabic so we can understand
A Google user,5,Nice way of teaching :)
A Google user,4,this is very cool but you should remove the heart feature
A Google user,4,"it's help me so much but if u wanna be pro abt it u need u pay it 😞 (im broke bro) anyways , as a beginner the important information they'll told u as detail as they can . but for me THAT'S SUPER DETAIL !! I CAN UNDERSTAND IT'S LESS THAN A MINUTE !!"
A Google user,5,great app. loving it
A Google user,4,it's a good deal
A Google user,5,the app is the best
A Google user,5,best learning app ever
A Google user,4,Better app to learn codding
A Google user,5,Its great amazing
A Google user,5,great app
A Google user,4,Woooow I guess it seems impossible up until it's DONE!
A Google user,4,Really amazing app it's highly recommended for those who are don't know about basics in coding ☺
A Google user,5,Mimo is best app for learning coding
A Google user,4,very nice looking
A Google user,5,it is really really perfect. it's a helping hand if you want to do coding
A Google user,4,nice app but the pro part is high
A Google user,3,good
A Google user,4,good learning code app Has the essential foor students to use
A Google user,5,Simply put Superb 👌
A Google user,5,great program 👍
A Google user,5,HELL YEAAHHHHH
A Google user,5,so far so good..
A Google user,5,"It's been 6 days since I started using Mimo and already made lot's of progress. This app explains everything perfectly for example, one hour ago I started Python and I almost finished the first chapter already. And JavaScript is just as great."
A Google user,5,"This has really helped my journey in programming. Thanks for creating this, and for making it free!"
A Google user,5,A great app
A Google user,5,Mr.Mir
A Google user,4,Please add Arabic language
A Google user,5,works great and easy to learn with.
A Google user,5,"Mimo app is very interactive, easy to use and very explicit. Its simplicity and user- friendly environment is awesome."
A Google user,3,"Super goed concept, maar geen fan van de uitleg en vragen. Kan duidelijker en consistenter."
A Google user,4,it's the perfect app for anyone who wants to learn how to code especially if you have ADHD It is super interactive and instant the only fault with it is that the web version doesn't have the practice mode only the phone version does please bring it over I really love it.
A Google user,1,"my son deleted mimo cuz when he wanted to continue learning, but they wanted us to create a new account and they tried to hack us . (my son wrote this)"
A Google user,4,Worth the money. You should allow a reset button for courses though.
A Google user,5,Its cool
A Google user,4,I was using this app since 2022 till now and works for me perfectly
A Google user,5,Super
A Google user,5,u best
A Google user,5,it's exceptional for all beginners!!
A Google user,5,great
A Google user,5,nice app
A Google user,5,"So far, so good.... I love it and will continue to learn with it. Thanks"
A Google user,5,nice app for coding
A Google user,5,good for learning and practice
A Google user,4,"Good code earning app...if only it had other languages like c++ , c# etc."
A Google user,5,"I love the app already, it reminds me of Duolingo and it's a brilliant approach. I've used the app 7days straight now and it's definitely an amazing app to learn coding."
A Google user,1,"Geld Geld Geld Geld Geld Bevor ich sehe was es bietet Geld Geld Geld Geld Geld Geld Geld Geld Geld Geld Nein danke. Update: Antwort auf die Antwort Ihre behauptung das dass meiste gratis ist stimmt nicht, das einzigste was gratis ist ist ein Lehrgang das wahrscheinlich Java ist, wenn ich als Python jedoch nutze bringt mir ihre App absolut garnichts in der free version, unglaublich wie gierig dabei ist die App total simple aufgebaut, als würde man den Preis von Champagner für Wasser zahlen"
A Google user,5,So far so good. learning basic coding is fun and rewarding with this app. Very enjoyable
A Google user,4,so far it's a simple and competent app that is walking me through the basics at a steady pace
A Google user,5,So far so good. Hope they don't change it . Good initially for learning coding.
A Google user,5,good app for learning 👍
A Google user,4,great 👍
A Google user,4,This app is very good but my one problem is i think using f{} is outdated
A Google user,5,"Duolingo for code. Very early in it, but cute and very understandable so far."
A Google user,5,Perfect app for learning programming languages.
A Google user,5,an excellent app if you really want to learn code
A Google user,4,have to pay to get the full experience
A Google user,5,very educational
A Google user,5,"honestly makes learning super easy to understand, and has plenty of benefits to learning all these different kinds of coding"
A Google user,5,excellent
A Google user,5,Excellente! easy to follow and understand. Highly recommended!
A Google user,5,in my opinion add notes of the 10 answers in the round levels to the users to study
A Google user,5,"So far I really enjoy using Mimo! As a complete beginner, it is a very useful tool used alongside other materials, obviously."
A Google user,5,very good 😊 app
A Google user,5,that's a great source for beginners to start coding and app is very great &simple to use that's very helpful to me thanks for it &keep it up👍
A Google user,5,Busy learning how to be a Full-Stack Developer. The App is so remorseful to my brain. It teaches me like a 2yr old. Still on the HTML basics though
A Google user,5,"Not only app is great, but they also fixed a small bug very quickly and professionally when I reached out to them."
A Google user,5,Nice app and very useful for codeing
A Google user,5,noiceeee
A Google user,5,very informative ☺
A Google user,5,good at testing your programing skills
A Google user,5,good coding app
A Google user,5,Great app to learn to code 😄 I am loving it!
A Google user,5,good app
A Google user,5,Best app for learning programs and the pro is good to just invite the friend and get the pro for free not Like duolingo
A Google user,5,intresting
A Google user,1,"I got the $60 annual subscription and to do more than the first lesson it wanted me to spend more money to upgrade to the ""Max"" subscription. Nothing but a cash grab past that point"
A Google user,5,This app actually does teach you code in a fun and constructive way. best install I have ever done
A Google user,5,I love it
A Google user,5,well navigated through lesson with out having much effort to try to know which to learn first.
A Google user,5,ohhh YEAH
A Google user,5,love it. makes it fun to learn and exciting.
A Google user,5,Mimo is a very fun way to learn how to code
A Google user,4,super app
A Google user,4,I really haven't use this App yet. But from the reviews it doesn't hurt to try. I'm definitely not going to get the upgrade unless I know for sure that it's fun and easy to learn. Only because the upgrade is expensive.
A Google user,2,"There is no mention that this game costs money until after opening the app, answering some questions,and being told this is a FREE TRIAL, and that to get the real game I have to pay $60 bucks when it ends. I feel some heads up would have saved me the download time."
A Google user,5,very useful app
A Google user,5,Great app! Good explanations and fun.
A Google user,5,nice app
A Google user,5,It is duolingo but for coding.
A Google user,3,the teaching instructional method is ok
A Google user,5,I have learned alot
A Google user,5,cool
A Google user,5,You can learn the basics easily
A Google user,5,An easy way to learn coding.
A Google user,5,"I'm learning HTML and it's really fun! I started yesterday and can now create headings in 6 fonts, bold and italic text, buttons, and more. The only downside is that I don't get to type much—often, the code is already typed and broaken into multiple pieces and i have to put it together, like a puzzle. While it’s easier than typing from scratch, I think I’d remember it better if I could type out more of the code myself."
A Google user,4,this is a very good experience
A Google user,5,splendid
A Google user,3,it is not free at all but it is good to learn programming
A Google user,5,"10/10 *This has helped me so much, It's amazing *"
A Google user,5,best website to learn coding
A Google user,5,A very good experience
A Google user,5,I love it for its nice teaching
A Google user,5,Pretty great learning code with Mimo!
A Google user,5,it's funny to learn with it ☺️
A Google user,5,I love this app. Is the best. You can actually learn coding with this app. Google play store please give access to more than 5 stars. This app deserves more than 5 stars.
A Google user,5,Why I can't learn JavaScript & python at the same time
A Google user,5,I love this app. It makes learning so easy and makes me wanna learn nonstop. So guys......choose Mimo for your learning
A Google user,5,I thought I wouldn't be in the app more than 5-10m but I did 1h easy without knowing it's easy to understand an to learn. I love this app ❤️
A Google user,5,I jutst started and is very interesting and interactive
A Google user,5,"I am having a lot of fun, this is like DuoLingo for coding!"
A Google user,5,super
A Google user,5,Exciting way of learning.
A Google user,5,Very powerful app
A Google user,5,good
A Google user,5,♥️♥️♥️♥️♥️
A Google user,5,the best app for beginners
A Google user,5,"love the step by step repetition, great for learning, also the fun sounds and funny little mascot guy actually helps alot ."
A Google user,2,"Refilled my hearts and still had to completely start over. Tapping randomly highlights text when it should just drop the cursor there. Holding should highlight text. Can be so frustrating I'll just let it delete what's highlighted and retype the provided boilerplate. Also, in the middle of typing code the cursor randomly shoots up and continues typing into line 1. Gg. Sololearn is better when it comes to the mobile typing experience, but Mimo has better content."
A Google user,5,very nice and easy learn
A Google user,5,"It's great and fun to learn with Mimo, worth giving it a shot ✨"
A Google user,5,Would been great if there is c++. Learning for arduino.
A Google user,5,This platform is the best it really teaches you the art of programing. I love it.
A Google user,1,This application is very educative and users friendly
A Google user,5,easy to use and understand
A Google user,4,"it's actually fun to use, love the app 😊"
A Google user,5,great app
A Google user,5,It's very easy to understand.
A Google user,4,Easy concepts to follow and understand.
A Google user,5,i love this app since I don't have a teacher I've been learning a lot from here
A Google user,5,:𐰋𐰏⸱𐰃𐰏𐰃𐰓𐰃⸱𐰉𐰆𐰖𐰺𐰍𐰆⸱𐰖𐰔𐰃𐰍𐰀⸱𐰇𐰘𐰼𐰤𐰃𐰼𐰏𐰀:
A Google user,4,I love this app. The most wonderful thing about it is that it provides knowledge in a such playful way and that too for free.
A Google user,5,"Muito bom! É como se fosse um Duolingo de programação, é realmente uma plataforma muito boa. Recomendo"
A Google user,5,it very good and educational
A Google user,5,very great
A Google user,5,It is Very easy to start coding with zero coding background app
A Google user,5,"Even if you have no idea 'bout coding, this one helps"
A Google user,5,SUCH A GREAT APP!
A Google user,5,usefull
A Google user,5,I know nothing . but now I have something to know
A Google user,5,it is a good app I like it very much and it is friendly and associalble
A Google user,5,Nice
A Google user,5,keren pisan euy
A Google user,4,best way to learning coding for beginners
A Google user,5,"""Absolutely amazing app for learning to code! It's user-friendly, offers clear explanations, and makes coding fun and easy to understand. Perfect for beginners and beyond. Highly recommend! ⭐⭐⭐⭐⭐"""
A Google user,5,Please bring one for C Programming
A Google user,5,have a very user friendly interface and the concept is very good too.
A Google user,5,Good For Bigning
A Google user,4,Very interesting. Make u know more about website development and how to create a web page.
A Google user,5,Good application for coding learning 👍
A Google user,5,easy and great
A Google user,5,this is a very very good peace of software with does help you learning the coding and developing steps witch I do normally find difficult as I have dyslexia and this has been very helpful so far
A Google user,4,"Awesome and user friendly app, my learning so far has been an easy one. I recommend it to whoever wants to learn coding."
A Google user,5,It's one of the best programming apps I've ever used
A Google user,5,excellent app to learn
A Google user,5,"This app is a great app to learn coding for beginners! it follows the ""Duolingo"" sort of way of teaching and is super easy to understand. It also has streaks to record your progress. I recommend using this app rather than YouTube tutorials for coding as this app provides you with many coding challenges along your journey that keeps you engaged. You only have to give 5 to 20 minutes of your daily time to this app and you will definitely learn coding faster and understand the concept better."
A Google user,5,helpful in python
A Google user,4,it's nice app to learn coding but you need to be consistence with this app they help you to learn coding step by step ☺☺
A Google user,5,Duolingo for programming.
A Google user,4,its very good to learn code
A Google user,5,i am glad to get good lessons like this..keep it up
A Google user,5,👍 👌
A Google user,5,Great Way to learn the basics of Programming/Coding
A Google user,3,don't take charges for this
A Google user,5,It were very easy to learn
A Google user,5,best for beginners
A Google user,4,Really Fun and engaging app
A Google user,5,Really good!
A Google user,5,awesome having fun and learning
A Google user,5,this is the best app to learn coding
A Google user,5,very easy to learn and start as a beginner like me
A Google user,5,best code learning app
A Google user,5,One of the best learning Apps I've ever seen.. Premium version is super cheap for the value that you are getting 💪😎🚀✨
A Google user,1,Bad app. It's not free. Instead use codefobe. It's good. This app gets hang also.
A Google user,1,"********************* YOU START BY LYING. ********************* The most important thing to get trusted is to be honest (obviously), mimo start by making you believe that it's TOTALLY FREE, which it's not. I found it interesting because of the advertisement saying that it's totally free, then I put on it some trust and my precious time, after installing it, *immediately* i figured out that it's ACTUALLY NOT FREE. It's just another scam to attract us with a false idea, I DELETED IT IMMEDIATELY."
A Google user,5,I've learned a lot on this app so far.
A Google user,5,"This app is a very good app, it made me a very brilliant python programer"
A Google user,5,it's good now I know HTML
A Google user,5,"mimo is very helpful app for all people who learning programming,especially for people who don't have access to computer,great ,super great mimo you helping me a lot and thank."
A Google user,5,I enjoyed it It's fun and educational which is pretty cool tbh
A Google user,4,Very Educational
A Google user,2,Am back for this app after 2 years Why why is become so bad you can learn if you get 5 wrong 😒😒
A Google user,4,It has all things good but if the coins are completed we cannot do anything
A Google user,5,i learn more from this app than at school. a very great tool in learning coding!
A Google user,5,just super
A Google user,5,Mimo really helps me in learning coding in a fun and better way! Thanks Mimo!
A Google user,4,Good app for developer
A Google user,3,Not for the intermediate user. I wanted to improve my python skills but you have to go through the whole beginner levels and they are endless! The user interface is nice in that they make it easy for you to type on the phone. Not into the whole gamification thing.
A Google user,5,it's were good app and useful
A Google user,3,"very good app but has some stability issues.sometimes when i use the playground it refreshes the app and it takes me to the 1st lesson of the chapter.If it was more affordable i would buy this app,but i am a student and for me it's just too much and it's a monthly subscription app so i am not happy with it.If this app had a one time purchase i would buy it.Good app but expensive and has some bugs in it,fix this please"
A Google user,5,For now it works fine and the learning process is well enough.
A Google user,5,it’s just nice to learn coding by this app mimo.god bless you .. ......
A Google user,5,easy to use app its great for learning.
A Google user,4,Simple and easy to understand
A Google user,5,Love to learn for free.
A Google user,5,a bit hards because there's no explanation when i do wrong about the coding
A Google user,4,"everything great except the subscription, it just too expensive for me"
A Google user,4,this app is actually one of the best so far thanks very much
A Google user,5,Highly recommended for beginners
A Google user,5,so far it's very simple and direct. I'm 32 with no prior knowledge and I am starting to understand just after 20min. I believe I'll know how to code after completion. great for kids and adults. also interactive
A Google user,5,as a beginner this app is so fk helpful
A Google user,5,Best app ever but I need someone to teach me the beginning anyone 🥺 here can help me please
A Google user,5,Excellent for a beginner and fast-learning
A Google user,4,Good reviews and relaible with a super Ai that's help back to back when i make mistake. like too learn more please....??
A Google user,3,fair
A Google user,3,"It lets you enter a world of coding with everything clear at first but then asks for a max subscription for doing challenges on desktop and doesn't even allow those challenges to be solved on mobile, so what's the us if you can't practically learn it!!!????😡😡😡😡😡🤬🤬🤬🤬😠😠😠"
A Google user,5,This is best app for software engineer
A Google user,5,it's nice
A Google user,5,"Hi mimo I can't sign up for new account, it said the account is already in use. I don't know what's happening pls fix that."
A Google user,5,Great app
A Google user,5,this is too good I am very happy
A Google user,5,I freshly downloaded this and it's awesome! I'm finally understanding code in bite sized lessons
A Google user,4,it is a good app to learn coding
A Google user,5,Best learning app
A Google user,5,indeed I'm learning Something from it Great App on the Play store 💯
A Google user,5,awesome
A Google user,5,Love it.
A Google user,5,perfect tutor
A Google user,3,"Frustrating, was clipping along with the Python path and the Rock, Paper, Scissors exercise says to get on the computer to access webpage to continue. The website doesn't interact with me by not allowing me to select the project."
A Google user,5,this is a nice app to understand coding
A Google user,5,Loving it
A Google user,5,Its good
A Google user,2,It's stupidity to break a user's progress if a user did previously learned lessons instead of new ones.
A Google user,5,The best coding app
A Google user,3,it's quite easy to get and so helpful but i still think the heats should increase tho
A Google user,5,"This app made my coding journey effortless and enjoyable. I'm deeply grateful for the meaningful, engaging exercises and use-case-based knowledge that helped me grasp coding concepts. I truly appreciate the exceptional resources provided, making my learning experience unforgettable."
A Google user,5,This app good for learning
A Google user,5,very nice because it's free and The ads are also short
A Google user,4,good to learn code language
A Google user,5,it's awesome so far
A Google user,5,excellent 🆗👍
A Google user,5,"So far, it's easy to understand and fun. I love it"
A Google user,1,Not free as advertised
A Google user,5,very good learning platform for coding no doubt about it
A Google user,5,is this app very good 😊
A Google user,5,it's great 👍
A Google user,4,it's better than I expected it u should definitely try it out
A Google user,5,If you can't read the this isn't for you.
A Google user,3,I've completed four contents and then I've quit the app. After 20 mins when I again enter the app it tells me to start from the beginning. And I can't get back to my progress level. Why is this happening? Although the lessons are effective. But this problem won't let me progress. The developers should fix it.
A Google user,5,Incredible.
A Google user,5,excellent
A Google user,5,too good I love it from Fiji 🇫🇯
A Google user,4,seems okay so far
A Google user,5,Interesting and captivating
A Google user,5,great way to learn
A Google user,5,very understandable and easy to operate app
A Google user,5,so good for learning code
A Google user,5,Very easy to use. It's fun and educational. Highly recommend to anyone wanting to get started learning to code.
A Google user,4,I love this app. The best and easiest way to learn coding.
A Google user,4,it's ok for a new beginner
A Google user,5,Quite fun for a complete neophyte to coding as myself. i am sure the coding guru too can find something to cheer in mimo.
A Google user,5,"Its an owesome app, really i had no idea about coding but MIMO made it simpler for me. Now i can create and design my own web sites ... this app is the best and i recommend it to y'all who are interested in coding"
A Google user,4,easy to learn
A Google user,1,Not useful for kids
A Google user,5,interesting app
A Google user,5,cute app with simple yet fascinating tasks
A Google user,5,Best coding trainer ever
A Google user,5,The best
A Google user,5,Great in the past three days I've learn Java script and I can write on let and const even with little knowledge I can write some codes thanks to mimo.
A Google user,4,"a bit too repetitive, i understand why it is this way but i dont need to ""answer the same question"" 10 times. slow progress"
A Google user,5,best for learner
A Google user,5,loved it
A Google user,1,"This app I think don't deserve for 1 star also, because of its subscription policy. I think the rates are too high. Guys if you want to purchase subscription go for max because it gives access to mimo web also that is you can also unlock the couse contents in desktop this is the far most best."
A Google user,5,Very good app.
A Google user,5,very thorough. easy to interact with.
A Google user,5,It's very helpful
A Google user,5,"This is my first time working with HTML and this app is making it super simple, love it."
A Google user,3,nice but that certificate we have to pay but if it will be free than the app is were nice 🙂
A Google user,3,"it's a great app to keep practicing daily with their coding lessons, I hope to see more of real life scenario based adavanced challenges with further updates, but there is a serious issue with the app, an advanced learner can't jump to next modules but they need to complete each and every lesson in the module to move forth, Consider having a feature by which a module can be completed with an assessment which includes all types of questions from the module,"
A Google user,5,it's nice and easy I love it
A Google user,5,I love it
A Google user,4,noice wee meed more course's like Microsoft word.
A Google user,5,"It's fun and intuitive, can teach leagues more than the coding HTML I had in school!"
A Google user,5,My child has done very much good in python. Best app to learn coding BEST APP TO LEARN CODING 👍
A Google user,5,5 star without a doubt
A Google user,5,"Its a great app to learn all coding on. have been using for 1 week and am already confident that i could build a basic webpage such as hyperlinks, buttons title and paragraph."
A Google user,5,amazing
A Google user,5,This app can let you be a programmer by easy and different ways
A Google user,5,that app is the best at learning I am obsessed with it now
A Google user,5,Mimo is fun and easy to learn...
A Google user,4,a little pricy
A Google user,5,"great for beginners and pros alike, reasonable yearly subscription, only problem lost my login so lost all of my progress, great and versatile app would highly recommended."
A Google user,1,Installed it. Got to the point where I was supposed to type a city name. My keyboard would not come up on the screen no matter what I tried so this is useless to me.
A Google user,4,app is great for learning programming aside from the fullscreen ads
A Google user,4,best and easy to learn
A Google user,5,Excellent and interactive app.
A Google user,5,wow so beautiful app to learn coding
A Google user,5,very good app to learn coding
A Google user,5,it's really the coding app that I wanted it so badly
A Google user,5,um good
A Google user,5,awesome
A Google user,5,enjoying this app very much
A Google user,5,ممتاز
A Google user,4,Great 😃👍
A Google user,4,nice
A Google user,5,this app is very useful and easy to learn coding
A Google user,5,wonderful experience
A Google user,4,easy to learn 😌 👌 💯
A Google user,4,Wonderful app for practice coding
A Google user,4,"Very basic so far, but lots or reinforcement. Great if your starting."
A Google user,4,actually pretty good 👍
A Google user,5,best best best app
A Google user,5,very useful
A Google user,5,I learned coding very easily in this application and I just love it
A Google user,5,"This app is worth the time for learning. As a programming novice, I've used it for over a month and learned a lot. Although some lesson and question structures were a bit confusing, and the examples sometimes difficult to grasp, I managed with outside AI assistance. There’s always room for improvement, and I hope this app continues to make a positive impact."
A Google user,5,goated
A Google user,5,I'm really enjoying this app! it's great to have the opportunity to learn coding & even more so that I can do it without stressing or struggling to juggle between my lessons and my family because I can work at my own pace and convenience! thank you creators for this light in my tunnel!!!
A Google user,5,good one
A Google user,3,"While the app appears to be good, I was hoping that it HAD Lua. Doesn't appear to, so uninstall it."
A Google user,5,This is wonderful. This app is the Duolingo of Coding.
A Google user,5,Very usefull.
A Google user,5,great bite sized lessons that explain really nicely
A Google user,5,Good apps appreciate the developer 😃
A Google user,5,"I love the app, which is very useful now. I am almost done with Python learning"
A Google user,5,Its a great app to learn codingg I am loving it 💕💕
A Google user,5,Great app!
A Google user,5,Getting there x
A Google user,5,perfecto
A Google user,5,"I love this app, it's very helpful it even asks questions to see if you are really following or not and it's also simple"
A Google user,5,outstanding tutorial
A Google user,5,"Very easy and fun to learn from. Also I like how competitive it gets, gives you motivation to continue learning. Awesome job on the app👊🏾"
A Google user,5,"For a free app, it's dope that I get to learn the basics at least."
A Google user,5,i think this is very helpful to a programming student like me and sometimes this is more easy to understand unlike on school
A Google user,5,App is excellent for learning on the fly
A Google user,5,"I really enjoyed learning from mimo, it's very easy to understand."
A Google user,4,best practices app
A Google user,5,great app ✅
A Google user,5,"This is very great,I love it 😊☺️☺️"
A Google user,5,daily practice is helpful. keeps me consistent
A Google user,5,I love it great coding app
A Google user,2,"You can buy 4 Udemy courses, which you can access forever, for less than the price of one year of access to this app."
A Google user,5,super duper app for basic to high level learning coding.i love it
A Google user,5,I really love this app 😍
A Google user,5,it's a app for a person who wants to learn coding. ( beginners)
A Google user,5,it's the best coding app ever!
A Google user,5,"It's a great app, especially for those who want to start coding from scratch. It's easy to understand with a gaming interface."
A Google user,5,it's a well developed application that's suitable for beginners as well as intermediates. solid app all round
A Google user,5,This is very beautiful to code with. it makes coding a lot of fun to do .
A Google user,5,"It's a fun, not boring app that also gives me information about what I need"
A Google user,4,This app is a great starting for beginners
A Google user,5,very very good app
A Google user,5,THIS IS FANTASTIC APP TO LEARN CODING.YOU SHOULD TRY IT.
A Google user,1,Very cool and helpful app!
A Google user,5,the app is helpful
A Google user,5,This application is recommended for someone who really wants to learn coding. Awesome app
A Google user,5,so nice app made for beginners 🤓
A Google user,5,very great app
A Google user,5,"This app is just fabulous,Understanding the coding in this much easier way is just mind bogling,just loved it!"
A Google user,4,good luck 🍀
A Google user,4,this best app for beginners
A Google user,4,Mimo makes programming fun and easy to learn
A Google user,5,Mimo is a fantastic app for learning coding and gain good knowledge about coding languages . The interactive lessons and easy-to-follow exercises make complex topics approachable and fun. Perfect for beginners and anyone looking to enhance their programming skills on the go! Thank you for making MIMO 🗿.
A Google user,5,really good like a game 🎮 👏
A Google user,5,"Please add ""Threads"" to your python course"
A Google user,5,baba booie
A Google user,5,Love it.
A Google user,5,nice
A Google user,5,easy to learn
A Google user,5,amazing app well worth the money spent great way to learn
A Google user,5,"The trial is good so far. But it has a monthly payment. Overall, this app is good from zero to hero 🤍"
A Google user,5,this is lit
A Google user,5,Good for beginners. Takes us through baby steps.
A Google user,5,excellent
A Google user,5,this is GREAT!
A Google user,5,best for beginners
A Google user,4,Nice 👍🙂👍
A Google user,5,This app is great for beginners.
A Google user,5,best app in the world
A Google user,5,Nice interactive learning app. Good approach. Must try.
A Google user,4,All I can say is that. This is helping me a lot... but please if you can add video lesson probably live for premium (paid)
A Google user,2,"Not worth it without premium. Getting a breakdown of what you're doing/what you're doing wrong is only for paying users. The handful of free hints and explanations I got were helpful, but once they were out I was flying blind. When I got confused I was basically hitting buttons at random and eventually just being told the answer. Coding is more logic and puzzle solving than plain memorization, so that's just not a viable learning method."
A Google user,5,Its really good... im personally suggesting u to experience it... it's really helpful for me
A Google user,5,Supercool app it's good app
A Google user,5,an excellent app
A Google user,3,could have more features for the free version
A Google user,4,good
A Google user,5,best all time.
A Google user,5,Excellent App. very easy to understand coding
A Google user,4,very smart
A Google user,3,"Seems more like a game. You learn Python, but so far, I've had to follow a strict path. I haven't been able to create code from scratch yet."
A Google user,5,best app for learning coding great experience for me I like it
A Google user,5,"It's free, and really fun to learn. I absolutely love it."
A Google user,5,This app is very helpful 🔥
A Google user,5,Easy to learn 😊😊
A Google user,5,Nice app and good for learning
A Google user,4,"Excellent app but needed widget system to remind us to play daily, can check Duolingo's implementation"
