userName,score,content,cleaned_text,sentiment,sentiment_encoded,tokenized
A Google user,5,Very good app you can learn coding skills very easily.,good app learn coding skills easily,Positive,1,"[2, 1, 4, 3, 104, 125]"
A Google user,5,"so far its a quite good experience,",far quite good experience,Positive,1,"[21, 158, 2, 43]"
A Google user,5,I love it!!,love,Positive,1,[15]
A Google user,5,It's really great actually,really great actually,Positive,1,"[11, 6, 89]"
A Google user,5,This is just the right thing.,right thing,Neutral,0,"[171, 102]"
A Google user,5,nice code bro,nice code bro,Positive,1,"[12, 14, 771]"
A Google user,5,awesome im learning,awesome im learning,Positive,1,"[41, 271, 5]"
A Google user,5,"This app makes learning coding very easy with hands on learning, you learn as you code.",app makes learning coding easy hands learning learn code,Positive,1,"[1, 38, 5, 3, 7, 604, 5, 4, 14]"
A Google user,5,"Let You Start Your Coding, With Mimo . Btw I am From にほんじん。",let start coding mimo btw にほんじん,Neutral,0,"[194, 53, 3, 10, 1269, 2854]"
A Google user,5,Amazing app! Its all getting back to my memory.,amazing app getting back memory,Positive,1,"[22, 1, 220, 137, 746]"
A Google user,5,"If you are a complete begginner and online tutorials don't work for you , download this app. So far I understood everything. Definitely worth it! 🔥",complete begginner online tutorials work download app far understood everything definitely worth,Positive,1,"[180, 2855, 564, 391, 88, 211, 1, 21, 967, 142, 108, 227]"
A Google user,5,it's fun 😁,fun,Positive,1,[13]
A Google user,5,becomes easier and more fun,becomes easier fun,Positive,1,"[596, 172, 13]"
A Google user,5,I'm learning,learning,Neutral,0,[5]
A Google user,5,"good apps, i hope i can have free full access because i'm broke and need jobs. i hope i get jobs as soon as posible as data sciencetist",good apps hope free full access broke need jobs hope get jobs soon posible data sciencetist,Positive,1,"[2, 91, 119, 19, 110, 182, 789, 59, 1588, 119, 27, 1588, 536, 2856, 509, 2857]"
A Google user,5,good 👍,good,Positive,1,[2]
A Google user,4,"Simple, easy and understandable! That's what a beginner's need.",simple easy understandable beginner need,Positive,1,"[30, 7, 266, 48, 59]"
A Google user,5,Maybe you can add flask and django for python developers,maybe add flask django python developers,Neutral,0,"[285, 54, 2858, 1589, 31, 155]"
A Google user,5,perfect app,perfect app,Positive,1,"[70, 1]"
A Google user,5,it's user friendly and very impactful,user friendly impactful,Positive,1,"[62, 55, 2859]"
A Google user,2,i wasn't expecting to pay today it just charged me over $120 or so a d j am so a.gry I paided already now I am broke and I. a difficult sp,expecting pay today charged 120 j gry paided already broke difficult sp,Negative,-1,"[837, 90, 400, 579, 1353, 767, 2860, 2861, 103, 789, 278, 2862]"
A Google user,5,I love the simplicity with which they teach,love simplicity teach,Positive,1,"[15, 1102, 111]"
A Google user,3,Can have a option for family like duolingo. add more course. provide more practice questions.,option family like duolingo add course provide practice questions,Positive,1,"[156, 736, 9, 29, 54, 72, 554, 51, 131]"
A Google user,5,great,great,Positive,1,[6]
A Google user,5,A very great app I really enjoyed the lessons,great app really enjoyed lessons,Positive,1,"[6, 1, 11, 326, 42]"
A Google user,5,better than doom scrolling,better doom scrolling,Positive,1,"[49, 1458, 1117]"
A Google user,2,good,good,Positive,1,[2]
A Google user,5,It is the best app and also a great teacher for coding.,best app also great teacher coding,Positive,1,"[8, 1, 32, 6, 306, 3]"
A Google user,5,"This app is perfect 😍, if you want to be a professional developer. I recommend it 😄",app perfect want professional developer recommend,Positive,1,"[1, 70, 28, 314, 115, 37]"
A Google user,5,Great app to learn coding,great app learn coding,Positive,1,"[6, 1, 4, 3]"
A Google user,5,it's so good the questions are easy and understandable. The environment is very well made👏,good questions easy understandable environment well made,Positive,1,"[2, 131, 7, 266, 665, 61, 82]"
A Google user,5,It's a really good program,really good program,Positive,1,"[11, 2, 169]"
A Google user,5,awesome,awesome,Positive,1,[41]
A Google user,5,IT IS VERY AWESOME APP FOR BEGINNERS,awesome app beginners,Positive,1,"[41, 1, 17]"
A Google user,1,good👍,good,Positive,1,[2]
A Google user,5,cool,cool,Positive,1,[57]
A Google user,3,I just want to learn coding for a game I feel like developing,want learn coding game feel like developing,Positive,1,"[28, 4, 3, 68, 186, 9, 459]"
A Google user,5,good for scripting!,good scripting,Positive,1,"[2, 1071]"
A Google user,4,I like It.,like,Positive,1,[9]
A Google user,5,"Nice i've learned far from who am i before, but my head is still confused it's still hard than i thought but it will teach you how to code just try to remember how it be done. This app is a 10/10 for me. So come on download it now",nice learned far head still confused still hard thought teach code try remember done app 10 10 come download,Neutral,0,"[12, 100, 21, 891, 75, 739, 75, 258, 197, 111, 14, 58, 663, 267, 1, 118, 118, 264, 211]"
A Google user,4,Application très cool,application très cool,Positive,1,"[35, 1110, 57]"
A Google user,5,best app to learn web designing,best app learn web designing,Positive,1,"[8, 1, 4, 79, 2863]"
A Google user,5,This is good but it doesn't have c language,good c language,Positive,1,"[2, 85, 44]"
A Google user,5,great app,great app,Positive,1,"[6, 1]"
A Google user,5,Very useful!,useful,Positive,1,[47]
A Google user,4,mimo got me interested in codind. mimo made learning fun.,mimo got interested codind mimo made learning fun,Positive,1,"[10, 149, 232, 2864, 10, 82, 5, 13]"
A Google user,5,good 👍,good,Positive,1,[2]
A Google user,5,good app! I am a beginner and this create an opportunity for me to learn python in a more easy way.,good app beginner create opportunity learn python easy way,Positive,1,"[2, 1, 48, 231, 435, 4, 31, 7, 16]"
A Google user,5,This is an awesome app for all the beginners to start their coding journey,awesome app beginners start coding journey,Positive,1,"[41, 1, 17, 53, 3, 150]"
A Google user,5,legend app simple to learn,legend app simple learn,Neutral,0,"[2865, 1, 30, 4]"
A Google user,5,it is a great experience to learn coding and it certainly leaves me to take notes to use for future purposes.,great experience learn coding certainly leaves take notes use future purposes,Positive,1,"[6, 43, 4, 3, 1299, 2866, 255, 799, 18, 367, 1323]"
A Google user,5,Best ever,best ever,Positive,1,"[8, 78]"
A Google user,5,I am in love with mimo on my way to 100day streak,love mimo way 100day streak,Positive,1,"[15, 10, 16, 2867, 153]"
A Google user,5,very nice app,nice app,Positive,1,"[12, 1]"
A Google user,5,very nice and perfect app for beginners thank u developer ☺️☺️,nice perfect app beginners thank u developer,Positive,1,"[12, 70, 1, 17, 60, 95, 115]"
A Google user,5,it should not be paid but a very nice app I liked it very much,paid nice app liked much,Positive,1,"[228, 12, 1, 737, 26]"
A Google user,3,its alright l guess,alright l guess,Positive,1,"[2868, 233, 633]"
A Google user,2,Good to get some ideas but most of the testing is just wrong. Do not use if you are new to programming. It also randomly drops your streak.,good get ideas testing wrong use new programming also randomly drops streak,Negative,-1,"[2, 27, 537, 1590, 196, 18, 69, 23, 32, 496, 2869, 153]"
A Google user,5,Very satisfying and I start loving it.🤩,satisfying start loving,Positive,1,"[1454, 53, 190]"
A Google user,5,everyone must start at some point. this is the start u must try.,everyone must start point start u must try,Neutral,0,"[179, 346, 53, 358, 53, 95, 346, 58]"
A Google user,5,bas ye agar heart vala system nahi hota to ye sbse best app hota... seriously amazing hai,bas ye agar heart vala system nahi hota ye sbse best app hota seriously amazing hai,Positive,1,"[2870, 1161, 2871, 152, 2872, 281, 2873, 1591, 1161, 2874, 8, 1, 1591, 932, 22, 1023]"
A Google user,5,"makes it amusing to learn how to code! it is really hard for me to commit to things like mimo, but with the help of a friend and the way the app is structured, I think I'll be staying here for a while!",makes amusing learn code really hard commit things like mimo help friend way app structured think staying,Positive,1,"[38, 2875, 4, 14, 11, 258, 2876, 93, 9, 10, 65, 939, 16, 1, 520, 67, 2877]"
A Google user,4,so far it's oky let see we're it takes me,far oky let see takes,Neutral,0,"[21, 2878, 194, 163, 461]"
A Google user,5,great experience,great experience,Positive,1,"[6, 43]"
A Google user,4,"So far this has been the winner app for me. I've wanted to learn to code for past 10yrs. I know a ton about technology electronics etc. I always end up at a dead end bc coding will always be the next step when trying to advance in the world of ""IT"". Until now, I've always Attempted to learn in many different ways but also ended up the same more confused than when I started. This app breaks coding down into simple step by step instructions to keep you motivated instead of overwhelmed with doubt.",far winner app wanted learn code past 10yrs know ton technology electronics etc always end dead end bc coding always next step trying advance world always attempted learn many different ways also ended confused started app breaks coding simple step step instructions keep motivated instead overwhelmed doubt,Negative,-1,"[21, 1545, 1, 206, 4, 14, 423, 2879, 39, 1592, 1162, 2880, 313, 279, 217, 2881, 217, 2882, 3, 279, 202, 74, 288, 637, 193, 279, 1388, 4, 130, 210, 581, 32, 1276, 739, 76, 1, 477, 3, 30, 74, 74, 584, 143, 828, 244, 1410, 730]"
A Google user,5,Easy and Interesting,easy interesting,Positive,1,"[7, 80]"
A Google user,5,"Best coding app, i literally learned soooooo much <33",best coding app literally learned soooooo much 33,Positive,1,"[8, 3, 1, 277, 100, 2883, 26, 1593]"
A Google user,4,easy coding app. love this,easy coding app love,Positive,1,"[7, 3, 1, 15]"
A Google user,4,"Otsa good app, but it feels a little slow at least for Python.",otsa good app feels little slow least python,Positive,1,"[2884, 2, 1, 305, 159, 317, 345, 31]"
A Google user,5,"in wanting to learn coding from the beginning, it's easy to understand and learn from!",wanting learn coding beginning easy understand learn,Positive,1,"[674, 4, 3, 259, 7, 20, 4]"
A Google user,5,I'm begginer and I love it,begginer love,Positive,1,"[916, 15]"
A Google user,4,I personally love this app Its incredible how easy and funy to learn using it,personally love app incredible easy funy learn using,Positive,1,"[742, 15, 1, 347, 7, 2885, 4, 50]"
A Google user,5,Fun way to learn code,fun way learn code,Positive,1,"[13, 16, 4, 14]"
A Google user,5,"Really interactive, covers your bases. Really helpful and opens your mind to other possibilities <3",really interactive covers bases really helpful opens mind possibilities 3,Positive,1,"[11, 94, 1077, 1569, 11, 24, 1594, 272, 2886, 203]"
A Google user,4,Best app to learn coding on all devices,best app learn coding devices,Positive,1,"[8, 1, 4, 3, 1595]"
A Google user,5,nice,nice,Positive,1,[12]
A Google user,5,easy to learn,easy learn,Positive,1,"[7, 4]"
A Google user,3,"it's wonderful.....I didn't have any idea about coding but with Mino at least now I can pick a leaf ...it has conquered my mind but now I seen that requires payment .. scared how am going to proceed yet I don't have even an account...just hand to mouth.,",wonderful idea coding mino least pick leaf conquered mind seen requires payment scared going proceed yet even account hand mouth,Positive,1,"[135, 296, 3, 900, 345, 1586, 2887, 2888, 272, 214, 475, 275, 2889, 207, 1043, 191, 33, 141, 655, 2890]"
A Google user,5,thank you,thank,Positive,1,[60]
A Google user,5,excellent,excellent,Positive,1,[66]
A Google user,5,this is the best,best,Positive,1,[8]
A Google user,5,"its good, but some is pide.Overall i like the app and enjoying it.",good pide overall like app enjoying,Positive,1,"[2, 2891, 175, 9, 1, 136]"
A Google user,5,I like it.,like,Positive,1,[9]
A Google user,5,1. Add massage options for important conversation 2.add cloud storage 3. Add note pad to write personal details of codeing which is always save and sequre their,1 add massage options important conversation 2 add cloud storage 3 add note pad write personal details codeing always save sequre,Positive,1,"[151, 54, 2892, 486, 284, 2893, 168, 54, 1596, 2894, 203, 54, 1115, 2895, 270, 1597, 698, 1163, 279, 975, 2896]"
A Google user,5,good app,good app,Positive,1,"[2, 1]"
A Google user,1,"I purchased a Lifetime subscription to Mimo, but they moved features I paid for into a new tier, ""Mimo Max,"" reducing my access. This bait-and-switch tactic is unethical. Support only offered a discount instead of honoring the original agreement. Beware—Mimo's ""Lifetime"" promise doesn't hold up. I can't recommend this app.",purchased lifetime subscription mimo moved features paid new tier mimo max reducing access bait switch tactic unethical support offered discount instead honoring original agreement beware mimo lifetime promise hold recommend app,Positive,1,"[1107, 1128, 63, 10, 1154, 256, 228, 69, 866, 10, 116, 2897, 182, 1357, 1069, 2898, 2899, 297, 1598, 1066, 244, 2900, 2901, 2902, 2903, 10, 1128, 1005, 717, 37, 1]"
A Google user,5,best for beginners,best beginners,Positive,1,"[8, 17]"
A Google user,2,fi🙏🙏🙏🙏,fi,Neutral,0,[2904]
A Google user,5,noice,noice,Neutral,0,[931]
A Google user,4,This is the best coding app but it will be better if u can reduce the amount of time to wait before gaining a heat like wait for 45mins. Pls reduce the time from 3hrs to like 45mins or 1hr max,best coding app better u reduce amount time wait gaining heat like wait 45mins pls reduce time 3hrs like 45mins 1hr max,Positive,1,"[8, 3, 1, 49, 95, 777, 362, 36, 304, 2905, 2906, 9, 304, 1599, 373, 777, 36, 2907, 9, 1599, 2908, 116]"
A Google user,5,I have been half using this app for 7 years now but somehow i feel very ready to be serious about learning how to code,half using app 7 years somehow feel ready serious learning code,Positive,1,"[444, 50, 1, 881, 470, 1164, 186, 1119, 573, 5, 14]"
A Google user,5,nice,nice,Positive,1,[12]
A Google user,3,Losing progress when the app should be running in the background is not fun.,losing progress app running background fun,Positive,1,"[555, 106, 1, 1600, 1165, 13]"
A Google user,5,it's actually good,actually good,Positive,1,"[89, 2]"
A Google user,4,I love it but......,love,Positive,1,[15]
A Google user,5,great app start teaching you from the basic. recommended for beginners.,great app start teaching basic recommended beginners,Positive,1,"[6, 1, 53, 97, 87, 199, 17]"
A Google user,5,"I am speechless, this app is user friendly as hell.",speechless app user friendly hell,Negative,-1,"[1341, 1, 62, 55, 1166]"
A Google user,5,Mimo is a good start for beginners try it.,mimo good start beginners try,Positive,1,"[10, 2, 53, 17, 58]"
A Google user,5,it's good,good,Positive,1,[2]
A Google user,3,"it's been better if it does not have that ""Pro"" thing.",better pro thing,Positive,1,"[49, 56, 102]"
A Google user,4,good,good,Positive,1,[2]
A Google user,5,It's a lot like Duolingo but for Coding Languages,lot like duolingo coding languages,Positive,1,"[52, 9, 29, 3, 96]"
A Google user,5,so fun and easier to learn using this app. vs all the other apps out there.!,fun easier learn using app vs apps,Positive,1,"[13, 172, 4, 50, 1, 2909, 91]"
A Google user,5,it fun,fun,Positive,1,[13]
A Google user,5,Great app on how to learn coding,great app learn coding,Positive,1,"[6, 1, 4, 3]"
A Google user,4,"It's a very good app that help starters to develop their passion in coding and to acquire a lot of knowledge about the courses like back-end developing,hacking and a whole lot.",good app help starters develop passion coding acquire lot knowledge courses like back end developing hacking whole lot,Positive,1,"[2, 1, 65, 940, 694, 1601, 3, 1602, 52, 99, 187, 9, 137, 217, 459, 2910, 396, 52]"
A Google user,5,Great for coder,great coder,Positive,1,"[6, 418]"
A Google user,5,MY GOAL- LEARN ALL LANGUAGES THAT'S NECESSARY ✨,goal learn languages necessary,Neutral,0,"[924, 4, 96, 1432]"
A Google user,5,"Mimo is the best thing. i knew nothing about coding, but now i know so much more. i truly love Mimo",mimo best thing knew nothing coding know much truly love mimo,Positive,1,"[10, 8, 102, 549, 181, 3, 39, 26, 547, 15, 10]"
A Google user,5,"For a newbie like me, this is amazing and presented very well in a easy to learn structure, keep adding more to the free plan, im more than happy to have adds 😁",newbie like amazing presented well easy learn structure keep adding free plan im happy adds,Positive,1,"[558, 9, 22, 2911, 61, 7, 4, 634, 143, 941, 19, 374, 271, 209, 1111]"
A Google user,5,it's good and easy best for bigginers,good easy best bigginers,Positive,1,"[2, 7, 8, 2912]"
A Google user,4,good for beginners,good beginners,Positive,1,"[2, 17]"
A Google user,5,so good,good,Positive,1,[2]
A Google user,5,This aap is so good and much helpful,aap good much helpful,Positive,1,"[527, 2, 26, 24]"
A Google user,5,"it's really cool app, am able to learn more with the interactive games and problems, best app for beginers",really cool app able learn interactive games problems best app beginers,Positive,1,"[11, 57, 1, 174, 4, 94, 263, 447, 8, 1, 1539]"
A Google user,5,nice,nice,Positive,1,[12]
A Google user,5,Duolingo for coding!,duolingo coding,Neutral,0,"[29, 3]"
A Google user,5,amazing,amazing,Positive,1,[22]
A Google user,4,really interesting and easy learning,really interesting easy learning,Positive,1,"[11, 80, 7, 5]"
A Google user,4,"I dunno why people give it such bad ratings, it's a great app. Perfect for practicing for free, you really don't need the subscriptions at least not right away. I wouldn't say it's good for beginners though cuz it doesn't really explain why things are important. It could be a little more detailed for people who need more of an explanation.",dunno people give bad ratings great app perfect practicing free really need subscriptions least right away say good beginners though cuz really explain things important could little detailed people need explanation,Positive,1,"[2913, 105, 83, 121, 2914, 6, 1, 70, 322, 19, 11, 59, 560, 345, 171, 540, 129, 2, 17, 184, 1167, 11, 452, 93, 284, 81, 159, 628, 105, 59, 763]"
A Google user,5,It's like duolingo but it's coding instead. I actually enjoy logging in to learn because it's easy and decently short depending on your course. 10/10,like duolingo coding instead actually enjoy logging learn easy decently short depending course 10 10,Positive,1,"[9, 29, 3, 244, 89, 234, 1226, 4, 7, 2915, 330, 2916, 72, 118, 118]"
A Google user,5,I Love it,love,Positive,1,[15]
A Google user,5,"this app is good, make me learn coding in earlier age",app good make learn coding earlier age,Positive,1,"[1, 2, 46, 4, 3, 744, 796]"
A Google user,5,"I always wanted to code with HTML/Javascript, or any other traditional coding language. But every time I looked at it, it was so overwhelming and scary. Once I found this app, it started to make a lot more sense. Easy to understand and quick lessons. Structure of the app itself is very similar to Duolingo.",always wanted code html javascript traditional coding language every time looked overwhelming scary found app started make lot sense easy understand quick lessons structure app similar duolingo,Negative,-1,"[279, 206, 14, 40, 235, 1485, 3, 44, 178, 36, 734, 1006, 2917, 221, 1, 76, 46, 52, 504, 7, 20, 743, 42, 634, 1, 251, 29]"
A Google user,4,it's really good for beginners,really good beginners,Positive,1,"[11, 2, 17]"
A Google user,4,nice application for learn code,nice application learn code,Positive,1,"[12, 35, 4, 14]"
A Google user,5,it's a great app and it makes you understand things step by step,great app makes understand things step step,Positive,1,"[6, 1, 38, 20, 93, 74, 74]"
A Google user,5,ayuda con los fundamentos bastante al inicio,ayuda con los fundamentos bastante al inicio,Neutral,0,"[1603, 873, 2918, 2919, 1253, 2920, 2921]"
A Google user,5,it's really good coz I get step by step procedures since I am a beginner,really good coz get step step procedures since beginner,Positive,1,"[11, 2, 1054, 27, 74, 74, 2922, 239, 48]"
A Google user,5,op than you think it's like a game and addictive and it helps what u need than this mimo is the absolute goat,op think like game addictive helps u need mimo absolute goat,Positive,1,"[2923, 67, 9, 68, 510, 98, 95, 59, 10, 548, 1136]"
A Google user,5,"Not boring, awesome UI, Learn multiple languages in glossary, Guides in learning, Comprehensive teachings even a dumba$$ will understand 5★ real",boring awesome ui learn multiple languages glossary guides learning comprehensive teachings even dumba understand 5 real,Positive,1,"[383, 41, 262, 4, 518, 96, 1604, 2924, 5, 1168, 2925, 33, 2926, 20, 92, 215]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,"Absolute wonderful customer service! Friendly, fast helpful and generous. I wish, more companies were like this. I hope you guys keep it up! I can't say too much about the app, as my 10 year old son had been using it. He really enjoyed it at the time and completed his python certificate. It starts at beginners level, so it is very suitable for kids. The app is well structured and easy to use",absolute wonderful customer service friendly fast helpful generous wish companies like hope guys keep say much app 10 year old son using really enjoyed time completed python certificate starts beginners level suitable kids app well structured easy use,Positive,1,"[548, 135, 670, 587, 55, 148, 24, 2927, 132, 1605, 9, 119, 242, 143, 129, 26, 1, 118, 166, 273, 770, 50, 11, 326, 36, 377, 31, 359, 507, 17, 112, 1606, 431, 1, 61, 520, 7, 18]"
A Google user,4,great app for slow learner,great app slow learner,Positive,1,"[6, 1, 317, 360]"
A Google user,5,It's a great experience but the only problem I had faced is recently I had uninstalled Mimo by mistake and when I re downloaded it and login my Google account it showed me full stack developer course but I was in python ai devlopment it had completed its 33% now what can I do please help(edit- now it's working),great experience problem faced recently uninstalled mimo mistake downloaded login google account showed full stack developer course python ai devlopment completed 33 please help edit working,Positive,1,"[6, 43, 162, 2928, 779, 1141, 10, 488, 343, 805, 392, 141, 1159, 110, 308, 115, 72, 31, 247, 2929, 377, 1593, 45, 65, 586, 229]"
A Google user,5,really appreciate this one 😀 it's a great app for learning,really appreciate one great app learning,Positive,1,"[11, 335, 25, 6, 1, 5]"
A Google user,5,so far so good,far good,Positive,1,"[21, 2]"
A Google user,4,it's great to learn coding at this platform...,great learn coding platform,Positive,1,"[6, 4, 3, 114]"
A Google user,5,BEST EVER!?,best ever,Positive,1,"[8, 78]"
A Google user,5,good,good,Positive,1,[2]
A Google user,5,Appreciated UI and UX design Powered by their beginners friendly curriculum.,appreciated ui ux design powered beginners friendly curriculum,Positive,1,"[1113, 262, 907, 315, 2930, 17, 55, 1438]"
A Google user,5,fun,fun,Positive,1,[13]
A Google user,2,"The app continues to get worse as it goes, losing your progress and streak randomly despite doing lessons wouldn't be as annoying if the practice area of the app didn't also completely populate itself with skills and lessons that you haven't covered, and the actual lessons continue to do less to explain what and WHY you're doing what you're doing as you go, making it nearly pointless at times because you don't know when to use what you're learning.",app continues get worse goes losing progress streak randomly despite lessons annoying practice area app also completely populate skills lessons covered actual lessons continue less explain go making nearly pointless times know use learning,Negative,-1,"[1, 1169, 27, 1170, 1171, 555, 106, 153, 496, 517, 42, 575, 51, 1607, 1, 32, 356, 2931, 104, 42, 1608, 1348, 42, 167, 319, 452, 139, 124, 1375, 1609, 525, 39, 18, 5]"
A Google user,5,wow,wow,Positive,1,[204]
A Google user,5,it's very helpful for beginners,helpful beginners,Positive,1,"[24, 17]"
A Google user,5,Thank you,thank,Positive,1,[60]
A Google user,5,love the app😍🥰,love app,Positive,1,"[15, 1]"
A Google user,5,it is a best app for coding,best app coding,Positive,1,"[8, 1, 3]"
A Google user,5,Learning code is SO much easier with this,learning code much easier,Positive,1,"[5, 14, 26, 172]"
A Google user,5,best app for coding,best app coding,Positive,1,"[8, 1, 3]"
A Google user,4,It would be good to add a 2×1 widget to tell us wether we have practised or not like Duolingo. Please make the widget. Otherwise it is the best coding app to learn coding.,would good add 2 1 widget tell us wether practised like duolingo please make widget otherwise best coding app learn coding,Positive,1,"[34, 2, 54, 168, 151, 376, 417, 154, 1423, 2932, 9, 29, 45, 46, 376, 441, 8, 3, 1, 4, 3]"
A Google user,5,"This app is amazing for beginners wanting to learn coding for Web Development. I've learned so much valuable information in just my first week of studying. There are plenty of exercises to practice a newly introduced concept each time. The free version is packed with such great information, that I'm willing and confident in purchasing the paid version for additional content.",app amazing beginners wanting learn coding web development learned much valuable information first week studying plenty exercises practice newly introduced concept time free version packed great information willing confident purchasing paid version additional content,Positive,1,"[1, 22, 17, 674, 4, 3, 79, 165, 100, 26, 1610, 337, 84, 368, 478, 1611, 265, 51, 1244, 977, 341, 36, 19, 64, 2933, 6, 337, 528, 815, 1612, 228, 64, 1613, 361]"
A Google user,1,"Poor Customer Service and Lack of Transparency. I asked Mimo simple questions about their subscription: Will I get a free trial with Max(if i buy on monthly basis)? If I buy MAX in mid of month, how long will the subscription last (till the end of month or for next 30 days) ? What are the cancellation fees? Instead of clear answers, I got unhelpful links. This lack of transparency is frustrating. I can't recommend Mimo until they improve their customer service.",poor customer service lack transparency asked mimo simple questions subscription get free trial max buy monthly basis buy max mid month long subscription last till end month next 30 days cancellation fees instead clear answers got unhelpful links lack transparency frustrating recommend mimo improve customer service,Positive,1,"[1614, 670, 587, 778, 1615, 785, 10, 30, 131, 63, 27, 19, 218, 116, 189, 506, 1616, 189, 116, 1292, 298, 300, 63, 621, 388, 217, 298, 202, 544, 127, 2934, 901, 244, 324, 432, 149, 2935, 1617, 778, 1615, 307, 37, 10, 303, 670, 587]"
A Google user,5,coding is hard,coding hard,Negative,-1,"[3, 258]"
A Google user,5,best of the best,best best,Positive,1,"[8, 8]"
A Google user,5,it's very good and helpful for children,good helpful children,Positive,1,"[2, 24, 1172]"
A Google user,5,excellent app,excellent app,Positive,1,"[66, 1]"
A Google user,5,good 😊,good,Positive,1,[2]
A Google user,5,this app is very good for beginners who are learning coding. I would recommend it for everyone,app good beginners learning coding would recommend everyone,Positive,1,"[1, 2, 17, 5, 3, 34, 37, 179]"
A Google user,5,we can learn coding in a fun and relaxing manner,learn coding fun relaxing manner,Positive,1,"[4, 3, 13, 1618, 601]"
A Google user,4,amazing app with the best knowledge that get you learn 👏 🙌,amazing app best knowledge get learn,Positive,1,"[22, 1, 8, 99, 27, 4]"
A Google user,5,nice,nice,Positive,1,[12]
A Google user,4,"This will take time but You will learn many things, give 10 min daily in this is better to waste 2hr on Instagram",take time learn many things give 10 min daily better waste 2hr instagram,Neutral,0,"[255, 36, 4, 130, 93, 83, 118, 609, 323, 49, 565, 2936, 938]"
A Google user,5,nice app,nice app,Positive,1,"[12, 1]"
A Google user,5,Very simple education tips. am very intersted.,simple education tips intersted,Neutral,0,"[30, 660, 1173, 2937]"
A Google user,3,"Mimo is truly a career building tool, with simple UI and modular tutorials planned to suite learners and integrated environments to fasten learning and coding skills,, however most of this are locked behind the max,,,not even pro members get access to this,,, quite unsatisfying",mimo truly career building tool simple ui modular tutorials planned suite learners integrated environments fasten learning coding skills however locked behind max even pro members get access quite unsatisfying,Positive,1,"[10, 547, 379, 511, 213, 30, 262, 2938, 391, 2939, 2940, 276, 2941, 2942, 2943, 5, 3, 104, 230, 585, 681, 116, 33, 56, 1509, 27, 182, 158, 2944]"
A Google user,5,Amazing,amazing,Positive,1,[22]
A Google user,5,I wish change the difficulty a bit.,wish change difficulty bit,Positive,1,"[132, 321, 2945, 160]"
A Google user,1,"I thought the app was nice, saw the web app, and thought I'd buy pro so I could make progress on both. Found out pro unlocks nothing on the web app, and my progress that I made on the free android version is locked on the web app even with pro. Stupid design",thought app nice saw web app thought buy pro could make progress found pro unlocks nothing web app progress made free android version locked web app even pro stupid design,Positive,1,"[197, 1, 12, 843, 79, 1, 197, 189, 56, 81, 46, 106, 221, 56, 2946, 181, 79, 1, 106, 82, 19, 569, 64, 585, 79, 1, 33, 56, 632, 315]"
A Google user,4,"Nice format. The app is missing the ability to test out of units that the learner already has a good grasp of. It could be my phone settings, but it seems like the editor aggressively selects text when I try to place the text cursor, specifically if nothing in the text editor window had already been selected. It takes 3-4 taps to get the cursor where I want it to go. Heaven help you if you are trying to add a line below the top line. Gets frustrating after a while.",nice format app missing ability test units learner already good grasp could phone settings seems like editor aggressively selects text try place text cursor specifically nothing text editor window already selected takes 3 4 taps get cursor want go heaven help trying add line top line gets frustrating,Positive,1,"[12, 615, 1, 654, 882, 291, 2947, 360, 103, 2, 469, 81, 122, 2948, 147, 9, 716, 2949, 1619, 282, 58, 261, 282, 449, 1008, 181, 282, 716, 2950, 103, 999, 461, 203, 309, 2951, 27, 449, 28, 139, 2952, 65, 288, 54, 460, 384, 460, 658, 307]"
A Google user,5,Where's termux🗿,termux,Neutral,0,[2953]
A Google user,4,add the Ukrainian language pls🙏,add ukrainian language pls,Positive,1,"[54, 2954, 44, 373]"
A Google user,5,"brilliant I think I am getting better at Python ever since I wanted to learn how to code, and I love this app because it is so amazing to learn with. The developer is really helpful.",brilliant think getting better python ever since wanted learn code love app amazing learn developer really helpful,Positive,1,"[332, 67, 220, 49, 31, 78, 239, 206, 4, 14, 15, 1, 22, 4, 115, 11, 24]"
A Google user,5,Easy to learn,easy learn,Positive,1,"[7, 4]"
A Google user,5,very interactive,interactive,Neutral,0,[94]
A Google user,5,I like the way how they teach,like way teach,Positive,1,"[9, 16, 111]"
A Google user,4,GOOD VERYY NICE 🙂🙂🙂🙂 ⭐⭐⭐⭐,good veryy nice,Positive,1,"[2, 1277, 12]"
A Google user,5,best coding learning app..,best coding learning app,Positive,1,"[8, 3, 5, 1]"
A Google user,5,Great app to learn coding for starters👍. print(Yes),great app learn coding starters print yes,Positive,1,"[6, 1, 4, 3, 940, 421, 673]"
A Google user,5,very good application for learning codein in phone,good application learning codein phone,Positive,1,"[2, 35, 5, 2955, 122]"
A Google user,5,it's great and I learned code and its way more like a breeze,great learned code way like breeze,Positive,1,"[6, 100, 14, 16, 9, 1068]"
A Google user,4,great educational app🏆,great educational app,Positive,1,"[6, 138, 1]"
A Google user,4,it helps a lot in understanding coding,helps lot understanding coding,Positive,1,"[98, 52, 216, 3]"
A Google user,5,It really help you in growing with fun. Thank you mimo.,really help growing fun thank mimo,Positive,1,"[11, 65, 1548, 13, 60, 10]"
A Google user,5,very good app for learning coding as a game developer,good app learning coding game developer,Positive,1,"[2, 1, 5, 3, 68, 115]"
A Google user,5,I love this,love,Positive,1,[15]
